"event_id","title","date","start_time","end_time","location_description","description","snippet","phone","email","cost_free","cost_description","must_see","url","notice"
"136853","Seniors Fitness in Van Cortlandt Park","2016-10-19T00:00:00.000","09:00","11:00",,"<p>Seniors Fitness offers free tennis lessons, yoga instruction, and fitness walking in parks across New York City.<br /><br />Just like City Parks Foundation&rsquo;s free sports, arts, and education programs for kids and communities throughout New York City, CityParks Seniors Fitness aims to keep neighborhood parks a great place for community activity. Even in moderate amounts, exercise can help us feel better, maintain or lose weight, reduce risk of heart disease and diabetes, and minimize the symptoms of arthritis. No matter how old we are, our bodies always benefit from physical activity. All equipment and instruction is provided free of charge.</p><p>In Van Cortlandt Park: Yoga&nbsp;on M/W at 9am + Walking on T/TH at 10am</p>","Seniors Fitness offers free tennis lessons, yoga instruction, and fitness walking in parks across New York City. Just like City Parks Foundation’s free sports, arts, and…","2123608172","Sports@CityParksFoundation.org","1",,"0","seniors-fitness-in-van-cortlandt-park","0"
"111525","Compost Crew","2015-04-04T00:00:00.000","13:00","15:30","Email for more details on where to meet.","<p>Every Saturday, the Compost Crew processes food scraps collected at the Inwood Greenmarket and organic waste recovered from New York Restoration Project&#39;s landscaping operations. Learn about the process of composting and the dynamic range of current projects in New York City while making a contribution to local waste reduction and greening efforts</p><p>All participants are provided with monthly training sessions and asked to commit to at least three work days. Ongoing trainings and orientations are scheduled for the first work day of every month. For more information about New York Restoration Project&nbsp;crews or to register, email <a href=""mailto:volunteer@nyrp.org"">volunteer@nyrp.org</a>.</p>","Every Saturday, the Compost Crew processes food scraps collected at the Inwood Greenmarket and organic waste recovered from NYRP's landscaping operations. Learn about the process…",,"volunteer@nyrp.org","1",,"0","compost-crew","0"
"158723","NYRR Open Run: Conference House Park","2017-03-05T00:00:00.000","09:00","10:00","Meet off Hylan Blvd., next to the parking lot, on the path that leads to the water","<p>Open Run is a community-based, volunteer-led running&nbsp;initiative bringing free weekly runs and walks to local neighborhood parks, across all five boroughs of NYC.&nbsp;All runs are directed by volunteers and are free to all participants. The finish line is open until the last person is done. The courses vary based on the park, but the courses&nbsp;are between 2.5 and&nbsp;3 miles long.</p><p>Participants are encouraged to arrive 15 minutes before the start of the run and to leave their valuables at home &ndash; bag check is not provided. No need to do anything before the run, just show up. Open to all ages, experience levels, walkers, strollers, dogs: All are welcome!</p><p>This program is in coordination with <a href=""/about/framework-for-an-equitable-future/community-parks-initiative"">NYC Parks&#39;&nbsp;Community Parks Initiative</a>.</p>","Open Run is a community-based, volunteer-led running initiative bringing free weekly runs and walks to local neighborhood parks, across all five boroughs of NYC.",,,"1",,"0","nyrr-open-run-conference-house-park","0"
"72609","CANCELLED: Morning Fitness at Fort Tryon Park","2014-02-04T00:00:00.000","07:30","08:30",,"<p class=""alert alert-error"">Please note: this event has been cancelled.</p><p>	Come to Fort Tryon Park and try something new. Join us on Saturdays, Tuesday and Thursday mornings for one hour of walking, stretching, and strengthening exercises.</p><p>	All of our fitness programs are free, led by trained professionals, and suitable for all levels. Wear comfortable clothing and bring water. Rain and weather / air advisory cancels.<strong> </strong>Fitness programs are cancelled if the weather is lower than 20 degrees.<br />	<br />	For a breath of fresh air, take your workouts outdoors. After years of being a gym rat, I&#39;ve seen the light, so to speak. Parks are becoming a logical alternative environment for those who want to add variety to their work outs, or who just don&#39;t like the gym. And, it&#39;s an affordable way to increase physical activity opportunities, because there&#39;s nothing special to build.</p><p>	Exercise with a view, in natural sunlight, with green scenery all around bestows health benefits that can&rsquo;t be found indoors. Scientific studies have shown that the pleasure of being outdoors for example gives your brain, psyche, and immune system an extra boost.</p><p></p>","For a breath of fresh air, take your workouts outdoors. Come to Fort Tryon Park and try something new.","(212) 795-1388","info@FortTryonParkTrust.org","1",,"0","my-morning-fitness-at-fort-tryon-park","1"
"174403","The Old Stone House: Witness to War","2018-11-17T00:00:00.000","11:00","16:00",,"<p>A permanent <a href=""http://theoldstonehouse.org/exhibitions/"">exhibit</a> exploring the Battle of Brooklyn and the Occupation, 1776-1783</p><p><em>Old Stone House: Witness to War</em>&nbsp;is a self-directed exhibit that takes visitors on a journey through the Revolutionary Era in Brooklyn from 1776 until 1783. Ten themed areas allow visitors to explore this history and consider how war impacted the community, what choices citizens had to make at the time, battle strategies, and what makes these issues relevant in today&rsquo;s world.</p><p><strong>Historians</strong></p><p>Patricia Bonomi<br />Edwin Burrows<br />Barnet Schecter</p><p><strong>Content Development</strong></p><p>Ellen Snyder Grenier<br />Janet Rassweiler</p><p><strong>Exhibit Designers &amp; Fabricators</strong></p><p>May &amp; Watkins</p><p><strong>Interactives</strong></p><p>Panoramic Studios</p>","Ten themed areas at this exhibit allow visitors to explore this history and consider how war impacted the community and what makes these issues relevant in today’s world.",,,"1",,"0","the-old-stone-house-witness-to-war","0"
"71679","Garden Highlights Walk at Wave Hill","2013-05-28T00:00:00.000","11:00","12:00",,"<p>	Join us for an hour-long tour of seasonal garden highlights.&nbsp;</p><p></p>","Start your day with a walk through our garden","(718) 549-3200","pressroom@wavehill.org","1",,"0","garden-highlights-walk-at-wave-hill","0"
"143462","Urban Wildlife Festival","2017-05-06T00:00:00.000","12:00","15:00",,"<p>Join NYC Parks, the Urban Park Rangers, and the Fort Tryon Park Trust&nbsp;at the Urban Wildlife Festival to&nbsp;get&nbsp;up close and personal with owls, hawks, porcupines, tortoises, and more at this free festival in Highbridge Park.</p><p>Learn about their traits and behaviors from&nbsp;New York State licensed rehabilitators and the Urban Park Rangers. Come and enjoy relay races, animal-themed arts and crafts, a free puppet show performed by the City Parks PuppetMobile, and&nbsp;dance to the sounds of&nbsp;live music from Shine and the Moonbeams!</p><p>Rain or shine</p><p><br />&nbsp;</p>","Join NYC Parks, the Urban Park Rangers, and the Fort Tryon Park Trust at Urban Wildlife Festival to get up close and personal with owls, hawks, porcupines, tortoises, and more.","(212) 628-2345","info@FortTryonParkTrust.org","1",,"1","urban-wildlife-appreciation-festival","0"
"78565","Kiku: The Art of the Japanese Garden at The New York Botanical Garden","2013-10-09T00:00:00.000","10:00","18:00",,"Celebrate the importance of flowers in Japanese culture.<p>	The chrysanthemum&mdash;kiku in Japanese&mdash;is the most celebrated of Japan&#39;s fall-flowering plants, and hundreds of meticulously trained kiku will be on display in the Enid A. Haupt Conservatory.</p><p>	<strong>Kiku: The Art of the Japanese Garden</strong> presents these magnificent chrysanthemums, in homage to hanami (the traditional custom of enjoying the ephemeral beauty of flowers), spotlighting a centerpiece of unforgettable kiku trained to grow in a mesmerizing variety of shapes and styles.</p><p>	Learn more about the show and the designers. Complement your visit with a special taste of Japan in Stephen STARR Event&#39;s limited-run Japanese Pop-Up Restaurant.</p><p>	Special weekend events spotlight the arts of bonsai and ikebana, as well as taiko drumming.&nbsp;</p>","Kiku is back and more spectacular than ever. The chrysanthemum — kiku in Japanese — is the most celebrated of Japan's fall-flowering plants.","(718) 817-8700","pubrel@nybg.org","0","Please visit the New York Botanical Garden's web site below for admission prices","0","kiku-the-art-of-the-japanese-garden-at-the-new-york-botanical-garden2","0"
"156428","Double Dutch","2017-11-16T00:00:00.000","16:00","18:00",,"<p>Calling all&nbsp;jump rope enthusiasts to take your rope skills to the next level. Come join us for&nbsp;weekly double dutch instruction. This class is to open to children of all skill levels and jumping styles.&nbsp;Skilled instructors are on-hand to provide basic double dutch instruction.</p><p>Participants must be Recreation Center members. Membership is free to youth ages 17 &amp; under.</p><p>&nbsp;</p><p>For ages&nbsp;six-17</p>","Calling all jump rope enthusiasts to take your rope skills to the next level. Come join us for weekly double dutch instruction. This class is to open to children of all skill…","7183537853",,"1",,"0","double-dutch","0"
"161435","'ICONS In Their Own Right' - Solo Show of Makeba Rainey","2018-03-16T00:00:00.000","15:00","18:00",,"<p>&ldquo;Icons in their Own Right&rdquo;, an art installation by Makeba &quot;KEEBS&quot; Rainey, seeks to remedy historic erasure, champion cultural representation, and reinforce identity and pride.&nbsp;</p><p>Makeba&rsquo;s artistry is heavily influenced by hip-hop culture and Black consciousness.&nbsp;She carefully chooses each photograph of her characters to reflect a demeanor of confidence and power. She then selects an African-themed design that best contextualizes each figure&rsquo;s attitude, creating an a exchange of multiple layers and emotions. We hope visitors will be inspired, among others, by President Obama resting in his power, Grace Jones posing confidently, Solange&rsquo;s exhibiting quiet strength, and Langston Hughes looking casually amused. These are meant to be faces of mastery, intrigue, and calm, culminating in a rainbow of Black excellence that resonates with every walk of life.&nbsp;&nbsp;</p><p>This exhibit will be on view at the Old Stone House at Washington Park on Fridays&nbsp;from 3:00 p.m. to 6:00 p.m., or by appointment.&nbsp;</p><p><strong>About the Artist</strong><br />Makeba &ldquo;KEEBS&rdquo; Rainey is a Harlem native inspired by her community and fellow emerging visual and performance artists. She is the founder of Black Capital Coalition (BCC), which promotes both visual and performance artists through creative collaborations between artists, businesses, and cultural institutions.</p><p>Co- Curated by Monica O. Montgomery, Museum of Impact and Katherine Gressel, Old Stone House &amp; Washington Park.&nbsp;</p>","Opening night for ""Icon's in their own right"" Solo Show of Makeba Rainey's Iconic African American Portraits.",,"info@theoldstonehouse.org","1",,"0","icons-in-their-own-right-solo-show-of-makeba-rainey","0"
"114363","Leading the Way: Six Outstanding Women of Queens","2016-01-16T00:00:00.000","14:30","16:30",,"<p>The Queens Historical Society presents their newest exhibition, <em>Leading the Way: Six Outstanding Women of Queens</em>. &nbsp;Featuring women from diverse fields and backgrounds, who at one point in their lives lived and worked in Queens, the exhibition&nbsp;highlights the life and work of&nbsp;Helen Keller, Betty Friedan, Rise Stevens, Lisa Randall, Grace Lee Boggs, and Yeou-Cheng Ma. &nbsp;Also on display is an interactive installation of handmade sea glass-like objects by artist M. J. Levy Dickson, as an homage to Helen Keller. &nbsp;On view Tuesdays, Saturdays and Sundays from 2:30-4:30 p.m. until May 2016.</p>","The Queens Historical Society presents their newest exhibition, Leading the Way: Six Outstanding Women of Queens. Featuring women from diverse fields and backgrounds, who at one…","(718) 939-0647","info@queenshistoricalsociety.org","0","$5 Adults, $3 Seniors & Students, free for Queens Historical Society members","0","leading-the-way-six-outstanding-women-of-queens","0"
