txn_id,post_date,account_id,applicant_id,slip_id,basin,rate_class,txn_type,length_ft_billed,months_billed,foot_months,rate_per_foot_month,amount,tax_amount,total_amount,payment_status,due_date,paid_date,notes
TXN-202408-044922,2024-08-01,AC-GW-0313,WL-03455,GW-0313,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,61,1,61,7.55,460.55,59.13,519.68,PAID,2024-08-15,2024-08-21,
TXN-202408-044923,2024-08-01,AC-GW-0313,WL-03455,GW-0313,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,40.84,5.24,46.08,PAID,2024-08-15,2024-08-21,metered
TXN-202408-044990,2024-08-01,AC-GW-0315,WL-03306,GW-0315,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,59,1,59,7.55,445.45,57.2,502.65,PAID,2024-08-15,2024-08-03,
TXN-202408-045041,2024-08-01,AC-GW-0316,WL-01648,GW-0316,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,7.55,241.6,31.02,272.62,PAID,2024-08-15,2024-08-12,
TXN-202408-045079,2024-08-01,AC-GW-0317,WL-02270,GW-0317,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,59,1,59,7.55,445.45,57.2,502.65,PAID,2024-08-15,2024-08-15,
TXN-202408-045080,2024-08-01,AC-GW-0317,WL-02270,GW-0317,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,82.39,10.58,92.97,PAID,2024-08-15,2024-08-15,metered
TXN-202408-045150,2024-08-01,AC-GW-0318,WL-01122,GW-0318,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,33,1,33,7.55,249.15,31.99,281.14,PAID,2024-08-15,2024-08-21,
TXN-202408-045151,2024-08-01,AC-GW-0318,WL-01122,GW-0318,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,44.73,5.74,50.47,PAID,2024-08-15,2024-08-21,metered
TXN-202408-045220,2024-08-01,AC-GW-0320,WL-01487,GW-0320,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,43,1,43,7.55,324.65,41.69,366.34,PAID,2024-08-15,2024-08-23,
TXN-202408-045221,2024-08-01,AC-GW-0320,WL-01487,GW-0320,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,42.94,5.51,48.45,PAID,2024-08-15,2024-08-23,metered
TXN-202408-045271,2024-08-01,AC-GW-0321,WL-02922,GW-0321,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,58,1,58,7.55,437.9,56.23,494.13,PAID,2024-08-15,2024-08-13,
TXN-202408-045327,2024-08-01,AC-GW-0322,WL-01815,GW-0322,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,PAID,2024-08-15,2024-08-12,
TXN-202408-045410,2024-08-01,AC-GW-0323,WL-02735,GW-0323,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,80,1,80,7.55,604.0,77.55,681.55,PAID,2024-08-15,2024-08-19,
TXN-202408-045411,2024-08-01,AC-GW-0323,WL-02735,GW-0323,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,68.98,8.86,77.84,PAID,2024-08-15,2024-08-19,mteered
TXN-202408-045464,2024-08-01,AC-GW-0401,WL-03064,GW-0401,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,PAID,2024-08-15,2024-08-22,
TXN-202408-045512,2024-08-01,AC-GW-0402,WL-02635,GW-0402,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,34,1,34,7.55,256.7,32.96,289.66,PAID,2024-08-15,2024-08-27,
TXN-202408-045564,2024-08-01,AC-GW-0403,WL-02399,GW-0403,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,7.55,241.6,31.02,272.62,PAID,2024-08-15,2024-08-09,
TXN-202408-045612,2024-08-01,AC-GW-0404,WL-03671,GW-0404,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.55,453.0,58.17,511.17,PAID,2024-08-15,2024-08-16,
TXN-202408-045613,2024-08-01,AC-GW-0404,WL-03671,GW-0404,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,117.57,15.1,132.67,PAID,2024-08-15,2024-08-16,metered
TXN-202408-045666,2024-08-01,AC-GW-0405,WL-01293,GW-0405,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,PAID,2024-08-15,2024-08-10,
TXN-202408-045667,2024-08-01,AC-GW-0405,WL-01293,GW-0405,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,121.16,15.56,136.72,PAID,2024-08-15,2024-08-10,metered
TXN-202408-045726,2024-08-01,AC-GW-0406,WL-02077,GW-0406,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,62,1,62,7.55,468.1,60.1,528.2,PAID,2024-08-15,2024-08-17,
TXN-202408-045727,2024-08-01,AC-GW-0406,WL-02077,GW-0406,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,27.68,3.55,31.23,PAID,2024-08-15,2024-08-17,metered
TXN-202408-045770,2024-08-01,AC-GW-0407,WL-03682,GW-0407,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,PAID,2024-08-15,2024-08-15,
TXN-202408-045771,2024-08-01,AC-GW-0407,WL-03682,GW-0407,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,74.98,9.63,84.61,PAID,2024-08-15,2024-08-15,metered
TXN-202408-045836,2024-08-01,AC-GW-0408,WL-01551,GW-0408,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,7.55,211.4,27.14,238.54,PAID,2024-08-15,2024-08-27,
TXN-202408-045878,2024-08-01,AC-GW-0409,WL-02328,GW-0409,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,56,1,56,7.55,422.8,54.29,477.09,PAID,2024-08-15,2024-08-13,
TXN-202408-045879,2024-08-01,AC-GW-0409,WL-02328,GW-0409,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,115.27,14.8,130.07,PAID,2024-08-15,2024-08-13,metered
TXN-202408-045922,2024-08-01,AC-GW-0410,WL-02074,GW-0410,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,70,1,70,7.55,528.5,67.86,596.36,PAID,2024-08-15,2024-08-04,
TXN-202408-045995,2024-08-01,AC-GW-0411,WL-01859,GW-0411,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,49,1,49,7.55,369.95,47.5,417.45,PAID,2024-08-15,2024-08-06,
TXN-202408-045996,2024-08-01,AC-GW-0411,WL-01859,GW-0411,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,133.41,17.13,150.54,PAID,2024-08-15,2024-08-06,metered
TXN-202408-046072,2024-08-01,AC-GW-0412,WL-01282,GW-0412,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,7.55,271.8,34.9,306.7,PAID,2024-08-15,2024-08-09,
TXN-202408-046132,2024-08-01,AC-GW-0413,WL-03767,GW-0413,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,7.55,453.0,58.17,511.17,PAID,2024-08-15,2024-08-26,
TXN-202408-046133,2024-08-01,AC-GW-0413,WL-03767,GW-0413,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,123.04,15.8,138.84,PAID,2024-08-15,2024-08-26,metered
TXN-202408-046205,2024-08-01,AC-GW-0414,WL-01875,GW-0414,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,7.55,339.75,43.62,383.37,PAID,2024-08-15,2024-08-11,
TXN-202408-046250,2024-08-01,AC-GW-0415,WL-02969,GW-0415,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,48,1,48,7.55,362.4,46.53,408.93,LATE,2024-08-15,,
TXN-202408-046296,2024-08-01,AC-GW-0416,WL-01714,GW-0416,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,7.55,241.6,31.02,272.62,PAID,2024-08-15,2024-08-10,
TXN-202408-046297,2024-08-01,AC-GW-0416,WL-01714,GW-0416,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,24.98,3.21,28.19,PAID,2024-08-15,2024-08-10,metered
TXN-202408-046373,2024-08-01,AC-GW-0417,WL-02423,GW-0417,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,53,1,53,7.55,400.15,51.38,451.53,PAID,2024-08-15,2024-08-18,
TXN-202408-046374,2024-08-01,AC-GW-0417,WL-02423,GW-0417,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,23.32,2.99,26.31,PAID,2024-08-15,2024-08-18,metered
TXN-202408-046425,2024-08-01,AC-GW-0418,WL-03144,GW-0418,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,29,1,29,7.55,218.95,28.11,247.06,PAID,2024-08-15,2024-08-15,
TXN-202408-046426,2024-08-01,AC-GW-0418,WL-03144,GW-0418,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,122.22,15.69,137.91,PAID,2024-08-15,2024-08-15,metered
TXN-202408-046474,2024-08-01,AC-GW-0419,WL-03795,GW-0419,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,7.55,241.6,31.02,272.62,PAID,2024-08-15,2024-08-09,
TXN-202408-046543,2024-08-01,AC-GW-0420,WL-01133,GW-0420,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,7.55,211.4,27.14,238.54,LATE,2024-08-15,,
TXN-202408-046544,2024-08-01,AC-GW-0420,WL-01133,GW-0420,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,46.44,5.96,52.4,OPEN,2024-08-15,,metered
TXN-202408-046585,2024-08-01,AC-GW-0421,WL-01204,GW-0421,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,80,1,80,7.55,604.0,77.55,681.55,PAID,2024-08-15,2024-08-04,
TXN-202408-046586,2024-08-01,AC-GW-0421,WL-01204,GW-0421,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,31.49,4.04,35.53,PAID,2024-08-15,2024-08-04,metered
TXN-202408-046639,2024-08-01,AC-GW-0422,WL-03799,GW-0422,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,80,1,80,7.55,604.0,77.55,681.55,PAID,2024-08-15,2024-08-17,
TXN-202408-046640,2024-08-01,AC-GW-0422,WL-03799,GW-0422,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,82.65,10.61,93.26,PAID,2024-08-15,2024-08-17,metered
TXN-202408-046685,2024-08-01,AC-GW-0423,WL-02053,GW-0423,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,42,1,42,7.55,317.1,40.72,357.82,PAID,2024-08-15,2024-08-07,
TXN-202408-046686,2024-08-01,AC-GW-0423,WL-02053,GW-0423,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,120.16,15.43,135.59,PAID,2024-08-15,2024-08-07,metered
TXN-202408-046762,2024-08-01,AC-GW-0501,WL-01450,GW-0501,Gullwing,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,7.55,302.0,38.78,340.78,PAID,2024-08-15,2024-08-13,
TXN-202408-046763,2024-08-01,AC-GW-0501,WL-01450,GW-0501,Gullwing,NON_COMM_MONTHLY,ELECTRICITY,,,,,26.88,3.45,30.33,PAID,2024-08-15,2024-08-13,metered
TXN-202409-000034,2024-09-01,AC-LP-0101,WL-02442,LP-0101,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,51,1,51,10.4,530.4,68.1,598.5,PAID,2024-09-15,2024-09-27,
TXN-202409-000077,2024-09-01,AC-LP-0102,WL-02413,LP-0102,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2024-09-15,2024-09-07,
TXN-202409-000138,2024-09-01,AC-LP-0103,WL-01449,LP-0103,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,33,1,33,10.4,343.2,44.07,387.27,PAID,2024-09-15,2024-09-23,
TXN-202409-000139,2024-09-01,AC-LP-0103,WL-01449,LP-0103,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,42.31,5.43,47.74,PAID,2024-09-15,2024-09-23,metered
TXN-202409-000207,2024-09-01,AC-LP-0104,WL-03625,LP-0104,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,43,1,43,10.4,447.2,57.42,504.62,PAID,2024-09-15,2024-09-09,
TXN-202409-000266,2024-09-01,AC-LP-0105,WL-03876,LP-0105,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,39,1,39,10.4,405.6,52.08,457.68,LATE,2024-09-15,,
TXN-202409-000267,2024-09-01,AC-LP-0105,WL-03876,LP-0105,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,138.24,17.75,155.99,OPEN,2024-09-15,,metered
TXN-202409-000309,2024-09-01,AC-LP-0106,WL-02316,LP-0106,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,39,1,39,10.4,405.6,52.08,457.68,PAID,2024-09-15,2024-09-17,
TXN-202409-000310,2024-09-01,AC-LP-0106,WL-02316,LP-0106,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,129.98,16.69,146.67,PAID,2024-09-15,2024-09-17,metered
TXN-202409-000379,2024-09-01,AC-LP-0107,WL-02607,LP-0107,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,31,1,31,10.4,322.4,41.4,363.8,PAID,2024-09-15,2024-09-12,
TXN-202409-000380,2024-09-01,AC-LP-0107,WL-02607,LP-0107,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,55.34,7.11,62.45,PAID,2024-09-15,2024-09-12,metered
TXN-202409-000450,2024-09-01,AC-LP-0108,WL-01567,LP-0108,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2024-09-15,2024-09-14,
TXN-202409-000504,2024-09-01,AC-LP-0109,WL-02768,LP-0109,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2024-09-15,2024-09-11,
TXN-202409-000548,2024-09-01,AC-LP-0110,WL-03140,LP-0110,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2024-09-15,2024-09-18,
TXN-202409-000593,2024-09-01,AC-LP-0111,WL-03621,LP-0111,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,54,1,54,10.4,561.6,72.11,633.71,PAID,2024-09-15,2024-09-09,
TXN-202409-000644,2024-09-01,AC-LP-0113,WL-02762,LP-0113,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,PAID,2024-09-15,2024-09-25,
TXN-202409-000692,2024-09-01,AC-LP-0114,WL-02237,LP-0114,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,29,1,29,10.4,301.6,38.73,340.33,PAID,2024-09-15,2024-09-04,
TXN-202409-000766,2024-09-01,AC-LP-0115,WL-02943,LP-0115,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2024-09-15,2024-09-08,
TXN-202409-000767,2024-09-01,AC-LP-0115,WL-02943,LP-0115,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,106.12,13.63,119.75,PAID,2024-09-15,2024-09-08,metered
TXN-202409-000836,2024-09-01,AC-LP-0116,WL-02031,LP-0116,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2024-09-15,2024-09-23,
TXN-202409-000907,2024-09-01,AC-LP-0117,WL-01361,LP-0117,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2024-09-15,2024-09-25,
TXN-202409-000959,2024-09-01,AC-LP-0118,WL-03633,LP-0118,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,24,1,24,10.4,249.6,32.05,281.65,PAID,2024-09-15,2024-09-27,
TXN-202409-000960,2024-09-01,AC-LP-0118,WL-03633,LP-0118,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,79.52,10.21,89.73,PAID,2024-09-15,2024-09-27,metered
TXN-202409-001034,2024-09-01,AC-LP-0119,WL-01880,LP-0119,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,44,1,44,10.4,457.6,58.76,516.36,PAID,2024-09-15,2024-09-25,
TXN-202409-001101,2024-09-01,AC-LP-0120,WL-03128,LP-0120,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2024-09-15,2024-09-27,
TXN-202409-001102,2024-09-01,AC-LP-0120,WL-03128,LP-0120,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,126.93,16.3,143.23,PAID,2024-09-15,2024-09-27,metered
TXN-202409-001148,2024-09-01,AC-LP-0121,WL-03477,LP-0121,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,52,1,52,10.4,540.8,69.44,610.24,PAID,2024-09-15,2024-09-06,
TXN-202409-001149,2024-09-01,AC-LP-0121,WL-03477,LP-0121,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,44.25,5.68,49.93,PAID,2024-09-15,2024-09-06,metered
TXN-202409-001216,2024-09-01,AC-LP-0122,WL-01974,LP-0122,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,49,1,49,10.4,509.6,65.43,575.03,PAID,2024-09-15,2024-09-08,
TXN-202409-001217,2024-09-01,AC-LP-0122,WL-01974,LP-0122,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,36.87,4.73,41.6,PAID,2024-09-15,2024-09-08,metered
TXN-202409-001289,2024-09-01,AC-LP-0123,WL-03479,LP-0123,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2024-09-15,2024-09-06,
TXN-202409-001290,2024-09-01,AC-LP-0123,WL-03479,LP-0123,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,117.5,15.09,132.59,PAID,2024-09-15,2024-09-06,metered
TXN-202409-001362,2024-09-01,AC-LP-0124,WL-02080,LP-0124,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,39,1,39,10.4,405.6,52.08,457.68,PAID,2024-09-15,2024-09-24,
TXN-202409-001363,2024-09-01,AC-LP-0124,WL-02080,LP-0124,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,133.69,17.17,150.86,PAID,2024-09-15,2024-09-24,metered
TXN-202409-001429,2024-09-01,AC-LP-0201,WL-03657,LP-0201,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,52,1,52,10.4,540.8,69.44,610.24,PAID,2024-09-15,2024-09-24,
TXN-202409-001498,2024-09-01,AC-LP-0202,WL-02964,LP-0202,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,38,1,38,10.4,395.2,50.74,445.94,PAID,2024-09-15,2024-09-08,
TXN-202409-001499,2024-09-01,AC-LP-0202,WL-02964,LP-0202,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,90.87,11.67,102.54,PAID,2024-09-15,2024-09-08,metered
TXN-202409-001553,2024-09-01,AC-LP-0203,WL-01820,LP-0203,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,29,1,29,10.4,301.6,38.73,340.33,PAID,2024-09-15,2024-09-23,
TXN-202409-001618,2024-09-01,AC-LP-0204,WL-01587,LP-0204,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,OPEN,2024-09-15,,
TXN-202409-001694,2024-09-01,AC-LP-0205,WL-01514,LP-0205,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2024-09-15,2024-09-13,
TXN-202409-001695,2024-09-01,AC-LP-0205,WL-01514,LP-0205,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,62.67,8.05,70.72,PAID,2024-09-15,2024-09-13,metered
TXN-202409-001735,2024-09-01,AC-LP-0206,WL-03079,LP-0206,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,42,1,42,10.4,436.8,56.09,492.89,PAID,2024-09-15,2024-09-18,
TXN-202409-001802,2024-09-01,AC-LP-0208,WL-02432,LP-0208,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,PAID,2024-09-15,2024-09-11,
TXN-202409-001803,2024-09-01,AC-LP-0208,WL-02432,LP-0208,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,136.37,17.51,153.88,PAID,2024-09-15,2024-09-11,metered
TXN-202409-001878,2024-09-01,AC-LP-0209,WL-01517,LP-0209,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2024-09-15,2024-09-24,
TXN-202409-001924,2024-09-01,AC-LP-0210,WL-02178,LP-0210,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2024-09-15,2024-09-22,
TXN-202409-001925,2024-09-01,AC-LP-0210,WL-02178,LP-0210,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,115.1,14.78,129.88,PAID,2024-09-15,2024-09-22,metered
TXN-202409-001995,2024-09-01,AC-LP-0212,WL-03348,LP-0212,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,58,1,58,10.4,603.2,77.45,680.65,PAID,2024-09-15,2024-09-18,
TXN-202409-001996,2024-09-01,AC-LP-0212,WL-03348,LP-0212,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,69.18,8.88,78.06,PAID,2024-09-15,2024-09-18,metered
TXN-202409-002049,2024-09-01,AC-LP-0213,WL-02388,LP-0213,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,10.4,520.0,66.77,586.77,PAID,2024-09-15,2024-09-20,
TXN-202409-002050,2024-09-01,AC-LP-0213,WL-02388,LP-0213,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,99.06,12.72,111.78,PAID,2024-09-15,2024-09-20,metered
TXN-202409-002095,2024-09-01,AC-LP-0214,WL-01816,LP-0214,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,31,1,31,10.4,322.4,41.4,363.8,PAID,2024-09-15,2024-09-15,
TXN-202409-002165,2024-09-01,AC-LP-0215,WL-01337,LP-0215,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2024-09-15,2024-09-11,
TXN-202409-002243,2024-09-01,AC-LP-0216,WL-01428,LP-0216,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,57,1,57,10.4,592.8,76.12,668.92,PAID,2024-09-15,2024-09-14,
TXN-202409-002280,2024-09-01,AC-LP-0217,WL-01497,LP-0217,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,59,1,59,10.4,613.6,78.79,692.39,PAID,2024-09-15,2024-09-07,
TXN-202409-002281,2024-09-01,AC-LP-0217,WL-01497,LP-0217,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,87.45,11.23,98.68,PAID,2024-09-15,2024-09-07,metered
TXN-202409-002353,2024-09-01,AC-LP-0218,WL-01177,LP-0218,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,42,1,42,10.4,436.8,56.09,492.89,PAID,2024-09-15,2024-09-05,
TXN-202409-002354,2024-09-01,AC-LP-0218,WL-01177,LP-0218,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,42.05,5.4,47.45,PAID,2024-09-15,2024-09-05,metered
TXN-202409-002398,2024-09-01,AC-LP-0219,WL-01324,LP-0219,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,47,1,47,10.4,488.8,62.76,551.56,PAID,2024-09-15,2024-09-23,
TXN-202409-002465,2024-09-01,AC-LP-0220,WL-02659,LP-0220,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,46,1,46,10.4,478.4,61.43,539.83,PAID,2024-09-15,2024-09-21,
TXN-202409-002537,2024-09-01,AC-LP-0221,WL-03407,LP-0221,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,58,1,58,10.4,603.2,77.45,680.65,PAID,2024-09-15,2024-09-09,
TXN-202409-002609,2024-09-01,AC-LP-0222,WL-01185,LP-0222,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,PAID,2024-09-15,2024-09-18,
TXN-202409-002685,2024-09-01,AC-LP-0223,WL-02494,LP-0223,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,10.4,520.0,66.77,586.77,PAID,2024-09-15,2024-09-15,
TXN-202409-002686,2024-09-01,AC-LP-0223,WL-02494,LP-0223,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,138.46,17.78,156.24,PAID,2024-09-15,2024-09-15,metered
TXN-202409-002740,2024-09-01,AC-LP-0224,WL-01261,LP-0224,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2024-09-15,2024-09-26,
TXN-202409-002741,2024-09-01,AC-LP-0224,WL-01261,LP-0224,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,28.23,3.62,31.85,PAID,2024-09-15,2024-09-26,metered
TXN-202409-002783,2024-09-01,AC-LP-0301,WL-03425,LP-0301,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2024-09-15,2024-09-14,
TXN-202409-002834,2024-09-01,AC-LP-0302,WL-03048,LP-0302,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,38,1,38,10.4,395.2,50.74,445.94,LATE,2024-09-15,,
TXN-202409-002835,2024-09-01,AC-LP-0302,WL-03048,LP-0302,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,45.6,5.86,51.46,OPEN,2024-09-15,,metered
TXN-202409-002888,2024-09-01,AC-LP-0303,WL-02853,LP-0303,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,54,1,54,10.4,561.6,72.11,633.71,PAID,2024-09-15,2024-09-13,
TXN-202409-002889,2024-09-01,AC-LP-0303,WL-02853,LP-0303,Ledgport,NON_COMM_MONTHLY,ELECTRICITY,,,,,37.46,4.81,42.27,PAID,2024-09-15,2024-09-13,metered
TXN-202409-002949,2024-09-01,AC-LP-0305,WL-03470,LP-0305,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2024-09-15,2024-09-26,
TXN-202409-003001,2024-09-01,AC-LP-0306,WL-02345,LP-0306,Ledgport,NON_COMM_MONTHLY,MONTHLY_MOORAGE,55,1,55,10.4,572.0,73.44,645.44,PAID,2024-09-15,2024-09-03,
